,level_0,index,close,high,low,open,s,t,v
1347,2,2018-05-22 04:00:00,8377.5,8395.5,8356.5,8356.5,ok,1526929200.0,53673092.0
1348,1,2018-05-22 03:00:00,8356.5,8396.5,8320.0,8396.5,ok,1526925600.0,111972060.0
1349,0,2018-05-22 02:00:00,8396.5,8427.5,8391.5,8412.5,ok,1526922000.0,49965751.0
1350,49,2018-05-22 01:00:00,8412.5,8420.5,8390.5,8420.0,ok,1526918400.0,59541181.0
1351,48,2018-05-22 00:00:00,8420.0,8435.5,8401.0,8423.5,ok,1526914800.0,92281838.0
1352,47,2018-05-21 23:00:00,8423.5,8494.5,8380.0,8494.0,ok,1526911200.0,242042786.0
1353,46,2018-05-21 22:00:00,8494.0,8513.0,8481.0,8500.0,ok,1526907600.0,53483021.0
1354,45,2018-05-21 21:00:00,8500.0,8516.0,8478.5,8484.5,ok,1526904000.0,51648898.0
1355,44,2018-05-21 20:00:00,8484.5,8498.5,8452.5,8480.5,ok,1526900400.0,90048570.0
1356,43,2018-05-21 19:00:00,8480.5,8497.0,8452.0,8489.0,ok,1526896800.0,109953474.0
1357,42,2018-05-21 18:00:00,8489.0,8520.0,8481.5,8518.0,ok,1526893200.0,53648981.0
1358,41,2018-05-21 17:00:00,8518.0,8533.5,8487.0,8533.5,ok,1526889600.0,63330687.0
1359,40,2018-05-21 16:00:00,8533.5,8588.5,8510.0,8544.0,ok,1526886000.0,105026296.0
1360,39,2018-05-21 15:00:00,8544.0,8594.5,8485.0,8508.5,ok,1526882400.0,118672816.0
1361,38,2018-05-21 14:00:00,8508.5,8516.5,8503.0,8515.0,ok,1526878800.0,27727905.0
1362,37,2018-05-21 13:00:00,8515.0,8531.0,8490.5,8499.5,ok,1526875200.0,47166526.0
1363,36,2018-05-21 12:00:00,8499.5,8519.5,8492.0,8498.0,ok,1526871600.0,42285445.0
1364,35,2018-05-21 11:00:00,8498.0,8518.0,8463.5,8464.0,ok,1526868000.0,66189422.0
1365,34,2018-05-21 10:00:00,8464.0,8492.0,8445.0,8488.5,ok,1526864400.0,59612807.0
1366,33,2018-05-21 09:00:00,8488.5,8553.0,8460.0,8521.5,ok,1526860800.0,101203625.0
1367,32,2018-05-21 08:00:00,8521.5,8524.0,8494.5,8495.0,ok,1526857200.0,43807789.0
1368,31,2018-05-21 07:00:00,8495.0,8538.0,8481.5,8521.0,ok,1526853600.0,85389238.0
1369,30,2018-05-21 06:00:00,8521.0,8562.5,8515.5,8553.0,ok,1526850000.0,54759231.0
1370,29,2018-05-21 05:00:00,8553.0,8610.0,8514.5,8514.5,ok,1526846400.0,92185845.0
1371,28,2018-05-21 04:00:00,8514.5,8524.5,8485.5,8524.0,ok,1526842800.0,54056214.0
1372,27,2018-05-21 03:00:00,8524.0,8551.5,8507.5,8517.0,ok,1526839200.0,84765376.0
1373,26,2018-05-21 02:00:00,8517.0,8532.0,8469.0,8486.0,ok,1526835600.0,88518088.0
1374,25,2018-05-21 01:00:00,8486.0,8571.5,8364.5,8365.0,ok,1526832000.0,261610681.0
1375,24,2018-05-21 00:00:00,8365.0,8371.5,8334.0,8337.0,ok,1526828400.0,60197586.0
1376,23,2018-05-20 23:00:00,8337.0,8345.5,8321.5,8322.0,ok,1526824800.0,33372450.0
1377,22,2018-05-20 22:00:00,8322.0,8333.0,8302.5,8306.0,ok,1526821200.0,43447329.0
1378,21,2018-05-20 21:00:00,8306.0,8346.0,8295.0,8333.5,ok,1526817600.0,63482947.0
1379,20,2018-05-20 20:00:00,8333.5,8338.5,8325.0,8336.0,ok,1526814000.0,34393075.0
1380,19,2018-05-20 19:00:00,8336.0,8378.5,8324.0,8335.5,ok,1526810400.0,100456028.0
1381,18,2018-05-20 18:00:00,8335.5,8354.5,8272.0,8272.5,ok,1526806800.0,121977223.0
1382,17,2018-05-20 17:00:00,8272.5,8289.5,8256.0,8256.5,ok,1526803200.0,50576387.0
1383,16,2018-05-20 16:00:00,8256.5,8270.0,8221.5,8239.0,ok,1526799600.0,63913972.0
1384,15,2018-05-20 15:00:00,8239.0,8270.0,8239.0,8251.5,ok,1526796000.0,25060954.0
1385,14,2018-05-20 14:00:00,8251.5,8267.5,8240.0,8259.5,ok,1526792400.0,32029010.0
1386,13,2018-05-20 13:00:00,8259.5,8266.0,8233.5,8247.0,ok,1526788800.0,52083627.0
1387,12,2018-05-20 12:00:00,8247.0,8289.0,8244.5,8271.0,ok,1526785200.0,78107351.0
1388,11,2018-05-20 11:00:00,8271.0,8271.5,8212.0,8218.5,ok,1526781600.0,63212197.0
1389,10,2018-05-20 10:00:00,8218.5,8223.0,8174.5,8198.5,ok,1526778000.0,57479857.0
1390,9,2018-05-20 09:00:00,8198.5,8230.0,8191.5,8230.0,ok,1526774400.0,43443479.0
1391,8,2018-05-20 08:00:00,8230.0,8242.0,8201.5,8216.5,ok,1526770800.0,47485102.0
1392,7,2018-05-20 07:00:00,8216.5,8237.0,8177.0,8208.5,ok,1526767200.0,67640546.0
1393,6,2018-05-20 06:00:00,8208.5,8260.0,8196.0,8252.5,ok,1526763600.0,116463761.0
1394,5,2018-05-20 05:00:00,8252.5,8317.0,8252.5,8315.0,ok,1526760000.0,42178480.0
1395,4,2018-05-20 04:00:00,8315.0,8315.0,8289.0,8299.0,ok,1526756400.0,40408209.0
1396,3,2018-05-20 03:00:00,8299.0,8325.0,8299.0,8306.5,ok,1526752800.0,28231750.0
1397,2,2018-05-20 02:00:00,8306.5,8308.0,8276.0,8302.0,ok,1526749200.0,34453314.0
1398,1,2018-05-20 01:00:00,8302.0,8315.5,8287.5,8312.0,ok,1526745600.0,33092501.0
1399,0,2018-05-20 00:00:00,8312.0,8316.0,8295.0,8310.0,ok,1526742000.0,36509771.0
1400,49,2018-05-19 23:00:00,8310.0,8325.0,8305.0,8308.5,ok,1526738400.0,40681640.0
1401,48,2018-05-19 22:00:00,8308.5,8353.5,8290.5,8344.5,ok,1526734800.0,85737822.0
1402,47,2018-05-19 21:00:00,8344.5,8400.0,8328.5,8390.0,ok,1526731200.0,109074369.0
1403,46,2018-05-19 20:00:00,8390.0,8397.0,8231.5,8237.5,ok,1526727600.0,111599211.0
1404,45,2018-05-19 19:00:00,8237.5,8247.5,8193.0,8193.5,ok,1526724000.0,62920239.0
1405,44,2018-05-19 18:00:00,8193.5,8220.0,8188.5,8215.0,ok,1526720400.0,45276060.0
1406,43,2018-05-19 17:00:00,8215.0,8215.0,8152.0,8178.5,ok,1526716800.0,66425706.0
1407,42,2018-05-19 16:00:00,8178.5,8222.5,8154.0,8218.0,ok,1526713200.0,87068956.0
1408,41,2018-05-19 15:00:00,8218.0,8249.0,8217.5,8240.0,ok,1526709600.0,44704447.0
1409,40,2018-05-19 14:00:00,8240.0,8242.5,8209.5,8226.5,ok,1526706000.0,39501745.0
1410,39,2018-05-19 13:00:00,8226.5,8254.0,8221.5,8241.5,ok,1526702400.0,40545101.0
1411,38,2018-05-19 12:00:00,8241.5,8265.0,8190.0,8199.0,ok,1526698800.0,72970323.0
1412,37,2018-05-19 11:00:00,8199.0,8214.5,8187.5,8196.5,ok,1526695200.0,34808023.0
1413,36,2018-05-19 10:00:00,8196.5,8225.0,8169.0,8221.0,ok,1526691600.0,62418685.0
1414,35,2018-05-19 09:00:00,8221.0,8256.0,8216.5,8233.0,ok,1526688000.0,38961239.0
1415,34,2018-05-19 08:00:00,8233.0,8234.5,8218.0,8218.5,ok,1526684400.0,24783339.0
1416,33,2018-05-19 07:00:00,8218.5,8238.5,8206.5,8225.0,ok,1526680800.0,35012988.0
1417,32,2018-05-19 06:00:00,8225.0,8264.5,8224.5,8227.5,ok,1526677200.0,47784266.0
1418,31,2018-05-19 05:00:00,8227.5,8244.5,8213.0,8226.5,ok,1526673600.0,40127423.0
1419,30,2018-05-19 04:00:00,8226.5,8273.5,8195.5,8205.5,ok,1526670000.0,162391239.0
1420,29,2018-05-19 03:00:00,8205.5,8243.0,8088.5,8108.0,ok,1526666400.0,120755919.0
1421,28,2018-05-19 02:00:00,8108.0,8137.0,8100.0,8120.0,ok,1526662800.0,35379225.0
1422,27,2018-05-19 01:00:00,8120.0,8150.0,8093.5,8114.0,ok,1526659200.0,61991577.0
1423,26,2018-05-19 00:00:00,8114.0,8129.5,8075.5,8086.0,ok,1526655600.0,72824161.0
1424,25,2018-05-18 23:00:00,8086.0,8097.0,8051.0,8097.0,ok,1526652000.0,78984941.0
1425,24,2018-05-18 22:00:00,8097.0,8117.0,8070.5,8104.5,ok,1526648400.0,76168004.0
1426,23,2018-05-18 21:00:00,8104.5,8130.5,8092.0,8109.0,ok,1526644800.0,74710876.0
1427,22,2018-05-18 20:00:00,8109.0,8129.0,8050.0,8128.5,ok,1526641200.0,92610262.0
1428,21,2018-05-18 19:00:00,8128.5,8147.0,8096.0,8104.0,ok,1526637600.0,49571889.0
1429,20,2018-05-18 18:00:00,8104.0,8124.0,8082.0,8115.5,ok,1526634000.0,52145714.0
1430,19,2018-05-18 17:00:00,8115.5,8124.5,8086.0,8094.0,ok,1526630400.0,68751764.0
1431,18,2018-05-18 16:00:00,8094.0,8180.0,7970.0,7970.0,ok,1526626800.0,225462426.0
1432,17,2018-05-18 15:00:00,7970.0,8037.0,7950.0,8037.0,ok,1526623200.0,62153369.0
1433,16,2018-05-18 14:00:00,8037.0,8041.5,8008.5,8018.5,ok,1526619600.0,32448590.0
1434,15,2018-05-18 13:00:00,8018.5,8065.0,7989.5,7989.5,ok,1526616000.0,86585497.0
1435,14,2018-05-18 12:00:00,7989.5,8015.0,7969.5,7990.0,ok,1526612400.0,54453463.0
1436,13,2018-05-18 11:00:00,7990.0,8025.0,7953.0,7975.5,ok,1526608800.0,70536722.0
1437,12,2018-05-18 10:00:00,7975.5,8000.0,7940.0,7955.0,ok,1526605200.0,107003885.0
1438,11,2018-05-18 09:00:00,7955.0,8068.5,7920.0,8058.5,ok,1526601600.0,180631334.0
1439,10,2018-05-18 08:00:00,8058.5,8093.5,7991.5,8075.5,ok,1526598000.0,128187389.0
1440,9,2018-05-18 07:00:00,8075.5,8206.5,7945.0,8210.5,ok,1526594400.0,175651226.0
1441,8,2018-05-18 06:00:00,8210.5,8210.5,8210.5,8210.5,ok,1526590800.0,0.0
1442,7,2018-05-18 05:00:00,8210.5,8230.0,8171.5,8171.5,ok,1526587200.0,39662569.0
1443,6,2018-05-18 04:00:00,8171.5,8190.0,8161.5,8168.0,ok,1526583600.0,47767702.0
1444,5,2018-05-18 03:00:00,8168.0,8267.0,8110.5,8260.5,ok,1526580000.0,130541402.0
1445,4,2018-05-18 02:00:00,8260.5,8276.0,8238.0,8275.5,ok,1526576400.0,47869848.0
1446,3,2018-05-18 01:00:00,8275.5,8315.5,8233.0,8304.5,ok,1526572800.0,114693858.0
1447,2,2018-05-18 00:00:00,8304.5,8320.0,8289.0,8312.5,ok,1526569200.0,54933514.0
1448,1,2018-05-17 23:00:00,8312.5,8358.0,8294.0,8296.5,ok,1526565600.0,89287294.0
1449,0,2018-05-17 22:00:00,8296.5,8299.5,8271.5,8278.0,ok,1526562000.0,39854477.0
1450,49,2018-05-17 21:00:00,8278.0,8314.0,8205.0,8296.0,ok,1526558400.0,85115170.0
1451,48,2018-05-17 20:00:00,8296.0,8310.0,8284.0,8292.5,ok,1526554800.0,46222220.0
1452,47,2018-05-17 19:00:00,8292.5,8314.5,8256.0,8278.5,ok,1526551200.0,68618601.0
1453,46,2018-05-17 18:00:00,8278.5,8318.0,8266.0,8266.0,ok,1526547600.0,81539267.0
1454,45,2018-05-17 17:00:00,8266.0,8275.0,8235.0,8244.0,ok,1526544000.0,77883657.0
1455,44,2018-05-17 16:00:00,8244.0,8350.0,8180.0,8332.0,ok,1526540400.0,168410851.0
1456,43,2018-05-17 15:00:00,8332.0,8369.0,8331.5,8354.5,ok,1526536800.0,43884629.0
1457,42,2018-05-17 14:00:00,8354.5,8370.0,8273.5,8302.5,ok,1526533200.0,99372765.0
1458,41,2018-05-17 13:00:00,8302.5,8374.0,8302.5,8359.5,ok,1526529600.0,67776266.0
1459,40,2018-05-17 12:00:00,8359.5,8481.0,8328.5,8368.5,ok,1526526000.0,196347885.0
1460,39,2018-05-17 11:00:00,8368.5,8392.0,8346.0,8361.5,ok,1526522400.0,85402763.0
1461,38,2018-05-17 10:00:00,8361.5,8376.0,8311.5,8347.5,ok,1526518800.0,80538827.0
1462,37,2018-05-17 09:00:00,8347.5,8400.0,8316.5,8334.5,ok,1526515200.0,93436351.0
1463,36,2018-05-17 08:00:00,8334.5,8364.0,8274.5,8281.0,ok,1526511600.0,65008257.0
1464,35,2018-05-17 07:00:00,8281.0,8385.0,8280.0,8294.5,ok,1526508000.0,73719024.0
1465,34,2018-05-17 06:00:00,8294.5,8319.5,8272.0,8305.0,ok,1526504400.0,46766236.0
1466,33,2018-05-17 05:00:00,8305.0,8308.5,8230.0,8235.0,ok,1526500800.0,78958844.0
1467,32,2018-05-17 04:00:00,8235.0,8384.0,8235.0,8278.5,ok,1526497200.0,100524341.0
1468,31,2018-05-17 03:00:00,8278.5,8344.5,8275.5,8311.5,ok,1526493600.0,77367910.0
1469,30,2018-05-17 02:00:00,8311.5,8350.0,8247.5,8268.0,ok,1526490000.0,183978086.0
1470,29,2018-05-17 01:00:00,8268.0,8322.5,8159.5,8288.0,ok,1526486400.0,150463346.0
1471,28,2018-05-17 00:00:00,8288.0,8445.0,8213.0,8218.0,ok,1526482800.0,182506353.0
1472,27,2018-05-16 23:00:00,8218.0,8222.0,8173.0,8177.0,ok,1526479200.0,92739946.0
1473,26,2018-05-16 22:00:00,8177.0,8375.0,8130.0,8360.0,ok,1526475600.0,238779242.0
1474,25,2018-05-16 21:00:00,8360.0,8384.5,8360.0,8367.0,ok,1526472000.0,73389421.0
1475,24,2018-05-16 20:00:00,8367.0,8425.0,8366.0,8369.0,ok,1526468400.0,120021049.0
1476,23,2018-05-16 19:00:00,8369.0,8494.5,8225.0,8225.0,ok,1526464800.0,254819850.0
1477,22,2018-05-16 18:00:00,8225.0,8246.0,8202.0,8207.5,ok,1526461200.0,63383512.0
1478,21,2018-05-16 17:00:00,8207.5,8241.0,8187.0,8218.5,ok,1526457600.0,82027842.0
1479,20,2018-05-16 16:00:00,8218.5,8237.5,8204.5,8225.0,ok,1526454000.0,62779114.0
1480,19,2018-05-16 15:00:00,8225.0,8250.0,8180.0,8202.5,ok,1526450400.0,115543201.0
1481,18,2018-05-16 14:00:00,8202.5,8229.5,8160.0,8204.5,ok,1526446800.0,96472822.0
1482,17,2018-05-16 13:00:00,8204.5,8245.0,8151.5,8153.0,ok,1526443200.0,119969035.0
1483,16,2018-05-16 12:00:00,8153.0,8212.0,8119.5,8120.0,ok,1526439600.0,134379314.0
1484,15,2018-05-16 11:00:00,8120.0,8324.5,8080.0,8324.0,ok,1526436000.0,308081228.0
1485,14,2018-05-16 10:00:00,8324.0,8468.0,8276.0,8463.0,ok,1526432400.0,223714737.0
1486,13,2018-05-16 09:00:00,8463.0,8497.0,8435.0,8476.5,ok,1526428800.0,73690600.0
1487,12,2018-05-16 08:00:00,8476.5,8499.0,8456.0,8461.5,ok,1526425200.0,68811066.0
1488,11,2018-05-16 07:00:00,8461.5,8549.0,8430.0,8473.5,ok,1526421600.0,128303532.0
1489,10,2018-05-16 06:00:00,8473.5,8551.5,8470.0,8517.5,ok,1526418000.0,87280262.0
1490,9,2018-05-16 05:00:00,8517.5,8555.5,8493.0,8555.5,ok,1526414400.0,69753898.0
1491,8,2018-05-16 04:00:00,8555.5,8578.0,8455.0,8518.0,ok,1526410800.0,122004376.0
1492,7,2018-05-16 03:00:00,8518.0,8546.5,8417.5,8546.5,ok,1526407200.0,177492436.0
1493,6,2018-05-16 02:00:00,8546.5,8586.0,8500.0,8535.5,ok,1526403600.0,94044089.0
1494,5,2018-05-16 01:00:00,8535.5,8581.5,8504.5,8518.5,ok,1526400000.0,108314570.0
1495,4,2018-05-16 00:00:00,8518.5,8538.0,8472.0,8522.5,ok,1526396400.0,140897499.0
1496,3,2018-05-15 23:00:00,8522.5,8757.5,8460.0,8757.0,ok,1526392800.0,297911769.0
1497,2,2018-05-15 22:00:00,8757.0,8770.0,8677.0,8770.0,ok,1526389200.0,139628770.0
1498,1,2018-05-15 21:00:00,8770.0,8789.5,8754.0,8767.0,ok,1526385600.0,58457729.0
1499,0,2018-05-15 20:00:00,8767.0,8801.5,8745.0,8787.5,ok,1526382000.0,83199917.0
1500,49,2018-05-15 19:00:00,8787.5,8849.0,8696.0,8708.0,ok,1526378400.0,164278919.0
1501,48,2018-05-15 18:00:00,8708.0,8735.5,8705.0,8721.5,ok,1526374800.0,45619520.0
1502,47,2018-05-15 17:00:00,8721.5,8739.5,8665.0,8739.0,ok,1526371200.0,132845007.0
1503,46,2018-05-15 16:00:00,8739.0,8763.5,8717.0,8733.5,ok,1526367600.0,52070187.0
1504,45,2018-05-15 15:00:00,8733.5,8791.0,8712.0,8720.0,ok,1526364000.0,106024526.0
1505,44,2018-05-15 14:00:00,8720.0,8745.0,8692.0,8693.0,ok,1526360400.0,53000747.0
1506,43,2018-05-15 13:00:00,8693.0,8745.0,8680.0,8708.0,ok,1526356800.0,62019186.0
1507,42,2018-05-15 12:00:00,8708.0,8715.0,8635.0,8671.5,ok,1526353200.0,62798577.0
1508,41,2018-05-15 11:00:00,8671.5,8730.0,8625.0,8707.0,ok,1526349600.0,77150317.0
1509,40,2018-05-15 10:00:00,8707.0,8723.0,8655.5,8703.5,ok,1526346000.0,79148652.0
1510,39,2018-05-15 09:00:00,8703.5,8779.0,8670.5,8678.0,ok,1526342400.0,107745551.0
1511,38,2018-05-15 08:00:00,8678.0,8694.0,8607.0,8609.0,ok,1526338800.0,100182861.0
1512,37,2018-05-15 07:00:00,8609.0,8751.0,8608.5,8751.0,ok,1526335200.0,223598926.0
1513,36,2018-05-15 06:00:00,8751.0,8847.0,8704.0,8827.0,ok,1526331600.0,108252971.0
1514,35,2018-05-15 05:00:00,8827.0,8882.5,8750.0,8759.0,ok,1526328000.0,118666896.0
1515,34,2018-05-15 04:00:00,8759.0,8777.0,8735.0,8739.0,ok,1526324400.0,49874184.0
1516,33,2018-05-15 03:00:00,8739.0,8760.0,8728.0,8748.5,ok,1526320800.0,45068754.0
1517,32,2018-05-15 02:00:00,8748.5,8781.0,8715.0,8780.0,ok,1526317200.0,105220833.0
1518,31,2018-05-15 01:00:00,8780.0,8808.5,8740.5,8777.5,ok,1526313600.0,108556384.0
1519,30,2018-05-15 00:00:00,8777.5,8850.0,8726.0,8752.5,ok,1526310000.0,168985224.0
1520,29,2018-05-14 23:00:00,8752.5,8800.0,8692.0,8725.5,ok,1526306400.0,300768886.0
1521,28,2018-05-14 22:00:00,8725.5,8788.0,8337.0,8424.0,ok,1526302800.0,303113658.0
1522,27,2018-05-14 21:00:00,8424.0,8438.0,8372.0,8418.5,ok,1526299200.0,90189946.0
1523,26,2018-05-14 20:00:00,8418.5,8448.0,8385.0,8399.5,ok,1526295600.0,98978006.0
1524,25,2018-05-14 19:00:00,8399.5,8428.0,8331.5,8399.0,ok,1526292000.0,124208794.0
1525,24,2018-05-14 18:00:00,8399.0,8432.5,8350.0,8432.5,ok,1526288400.0,110738386.0
1526,23,2018-05-14 17:00:00,8432.5,8440.0,8360.5,8385.0,ok,1526284800.0,132439691.0
1527,22,2018-05-14 16:00:00,8385.0,8392.5,8325.5,8392.0,ok,1526281200.0,99437108.0
1528,21,2018-05-14 15:00:00,8392.0,8397.0,8335.5,8375.0,ok,1526277600.0,96240176.0
1529,20,2018-05-14 14:00:00,8375.0,8379.5,8282.5,8379.5,ok,1526274000.0,161511571.0
1530,19,2018-05-14 13:00:00,8379.5,8427.0,8337.0,8402.5,ok,1526270400.0,175413613.0
1531,18,2018-05-14 12:00:00,8402.5,8655.0,8370.0,8643.0,ok,1526266800.0,308180273.0
1532,17,2018-05-14 11:00:00,8643.0,8690.5,8605.0,8690.5,ok,1526263200.0,111158243.0
1533,16,2018-05-14 10:00:00,8690.5,8706.0,8666.0,8681.5,ok,1526259600.0,44302363.0
1534,15,2018-05-14 09:00:00,8681.5,8725.0,8604.0,8693.5,ok,1526256000.0,142913133.0
1535,14,2018-05-14 08:00:00,8693.5,8744.5,8666.0,8741.5,ok,1526252400.0,93469071.0
1536,13,2018-05-14 07:00:00,8741.5,8747.0,8664.5,8664.5,ok,1526248800.0,77932409.0
1537,12,2018-05-14 06:00:00,8664.5,8758.0,8662.0,8712.5,ok,1526245200.0,110499680.0
1538,11,2018-05-14 05:00:00,8712.5,8738.5,8610.5,8624.5,ok,1526241600.0,115759006.0
1539,10,2018-05-14 04:00:00,8624.5,8638.0,8595.5,8621.0,ok,1526238000.0,53975221.0
1540,9,2018-05-14 03:00:00,8621.0,8636.5,8565.5,8565.5,ok,1526234400.0,68837852.0
1541,8,2018-05-14 02:00:00,8565.5,8666.5,8546.0,8652.5,ok,1526230800.0,133411306.0
1542,7,2018-05-14 01:00:00,8652.5,8678.0,8590.5,8610.0,ok,1526227200.0,140426907.0
1543,6,2018-05-14 00:00:00,8610.0,8642.0,8580.0,8641.5,ok,1526223600.0,120862473.0
1544,5,2018-05-13 23:00:00,8641.5,8645.0,8567.5,8570.0,ok,1526220000.0,156277941.0
1545,4,2018-05-13 22:00:00,8570.0,8578.0,8530.0,8562.5,ok,1526216400.0,102759639.0
1546,3,2018-05-13 21:00:00,8562.5,8632.0,8552.5,8557.0,ok,1526212800.0,132835052.0
1547,2,2018-05-13 20:00:00,8557.0,8588.0,8544.0,8553.5,ok,1526209200.0,76652556.0
1548,1,2018-05-13 19:00:00,8553.5,8594.5,8532.0,8586.5,ok,1526205600.0,102309881.0
1549,0,2018-05-13 18:00:00,8586.5,8658.0,8405.0,8425.5,ok,1526202000.0,198605323.0
1550,49,2018-05-13 17:00:00,8425.5,8470.0,8395.0,8451.5,ok,1526198400.0,93888203.0
1551,48,2018-05-13 16:00:00,8451.5,8472.0,8411.0,8445.5,ok,1526194800.0,83318458.0
1552,47,2018-05-13 15:00:00,8445.5,8500.0,8380.0,8388.0,ok,1526191200.0,122082752.0
1553,46,2018-05-13 14:00:00,8388.0,8409.0,8341.0,8346.0,ok,1526187600.0,82419771.0
1554,45,2018-05-13 13:00:00,8346.0,8457.0,8336.0,8447.0,ok,1526184000.0,108024005.0
1555,44,2018-05-13 12:00:00,8447.0,8460.0,8392.0,8421.5,ok,1526180400.0,62001103.0
1556,43,2018-05-13 11:00:00,8421.5,8442.0,8354.5,8438.0,ok,1526176800.0,111720078.0
1557,42,2018-05-13 10:00:00,8438.0,8478.5,8424.5,8425.0,ok,1526173200.0,52931239.0
1558,41,2018-05-13 09:00:00,8425.0,8520.0,8411.0,8477.0,ok,1526169600.0,88733407.0
1559,40,2018-05-13 08:00:00,8477.0,8550.0,8433.5,8451.0,ok,1526166000.0,129233349.0
1560,39,2018-05-13 07:00:00,8451.0,8500.0,8371.0,8406.5,ok,1526162400.0,103634593.0
1561,38,2018-05-13 06:00:00,8406.5,8432.0,8330.0,8430.0,ok,1526158800.0,106837513.0
1562,37,2018-05-13 05:00:00,8430.0,8531.0,8424.5,8500.5,ok,1526155200.0,104641147.0
1563,36,2018-05-13 04:00:00,8500.5,8527.5,8344.5,8365.0,ok,1526151600.0,153350922.0
1564,35,2018-05-13 03:00:00,8365.0,8385.0,8325.0,8385.0,ok,1526148000.0,78712822.0
1565,34,2018-05-13 02:00:00,8385.0,8393.0,8281.0,8328.5,ok,1526144400.0,146342692.0
1566,33,2018-05-13 01:00:00,8328.5,8389.5,8273.0,8350.0,ok,1526140800.0,193421050.0
1567,32,2018-05-13 00:00:00,8350.0,8517.0,8321.0,8508.5,ok,1526137200.0,243629245.0
1568,31,2018-05-12 23:00:00,8508.5,8540.0,8458.5,8537.0,ok,1526133600.0,200199731.0
1569,30,2018-05-12 22:00:00,8537.0,8629.5,8534.5,8616.5,ok,1526130000.0,147697666.0
1570,29,2018-05-12 21:00:00,8616.5,8634.5,8537.0,8537.0,ok,1526126400.0,160391676.0
1571,28,2018-05-12 20:00:00,8537.0,8577.0,8513.0,8574.5,ok,1526122800.0,122183979.0
1572,27,2018-05-12 19:00:00,8574.5,8577.5,8473.0,8515.5,ok,1526119200.0,245907433.0
1573,26,2018-05-12 18:00:00,8515.5,8557.0,8237.5,8270.5,ok,1526115600.0,264173534.0
1574,25,2018-05-12 17:00:00,8270.5,8329.0,8260.5,8328.5,ok,1526112000.0,127989936.0
1575,24,2018-05-12 16:00:00,8328.5,8344.0,8292.0,8311.0,ok,1526108400.0,112812732.0
1576,23,2018-05-12 15:00:00,8311.0,8339.5,8225.0,8330.0,ok,1526104800.0,339657466.0
1577,22,2018-05-12 14:00:00,8330.0,8409.0,8300.0,8395.0,ok,1526101200.0,218477002.0
1578,21,2018-05-12 13:00:00,8395.0,8439.5,8380.0,8408.0,ok,1526097600.0,91047115.0
1579,20,2018-05-12 12:00:00,8408.0,8450.0,8346.0,8432.5,ok,1526094000.0,141445841.0
1580,19,2018-05-12 11:00:00,8432.5,8465.0,8400.5,8442.5,ok,1526090400.0,112544518.0
1581,18,2018-05-12 10:00:00,8442.5,8463.0,8380.0,8456.0,ok,1526086800.0,107779575.0
1582,17,2018-05-12 09:00:00,8456.0,8465.0,8408.0,8413.0,ok,1526083200.0,91566951.0
1583,16,2018-05-12 08:00:00,8413.0,8481.0,8355.5,8426.5,ok,1526079600.0,129800006.0
1584,15,2018-05-12 07:00:00,8426.5,8450.5,8382.0,8386.0,ok,1526076000.0,111191279.0
1585,14,2018-05-12 06:00:00,8386.0,8442.0,8337.0,8425.0,ok,1526072400.0,195684326.0
1586,13,2018-05-12 05:00:00,8425.0,8633.0,8359.5,8611.0,ok,1526068800.0,300711922.0
1587,12,2018-05-12 04:00:00,8611.0,8688.0,8600.0,8605.5,ok,1526065200.0,104674979.0
1588,11,2018-05-12 03:00:00,8605.5,8639.0,8570.0,8596.0,ok,1526061600.0,90791975.0
1589,10,2018-05-12 02:00:00,8596.0,8641.0,8558.0,8635.0,ok,1526058000.0,116866665.0
1590,9,2018-05-12 01:00:00,8635.0,8669.0,8567.5,8589.0,ok,1526054400.0,142878336.0
1591,8,2018-05-12 00:00:00,8589.0,8640.0,8554.0,8636.0,ok,1526050800.0,143233515.0
1592,7,2018-05-11 23:00:00,8636.0,8646.0,8546.0,8548.5,ok,1526047200.0,164465268.0
1593,6,2018-05-11 22:00:00,8548.5,8615.0,8531.0,8552.5,ok,1526043600.0,140660933.0
1594,5,2018-05-11 21:00:00,8552.5,8643.0,8510.0,8643.0,ok,1526040000.0,377938674.0
1595,4,2018-05-11 20:00:00,8643.0,8750.0,8643.0,8730.5,ok,1526036400.0,222096542.0
1596,3,2018-05-11 19:00:00,8730.5,8790.0,8707.0,8760.0,ok,1526032800.0,145385476.0
1597,2,2018-05-11 18:00:00,8760.0,8795.0,8676.0,8794.5,ok,1526029200.0,187948006.0
1598,1,2018-05-11 17:00:00,8794.5,8826.0,8750.0,8753.5,ok,1526025600.0,214437621.0
1599,0,2018-05-11 16:00:00,8753.5,8850.0,8688.0,8806.0,ok,1526022000.0,375846677.0
1600,49,2018-05-11 15:00:00,8806.0,8992.5,8800.0,8991.0,ok,1526018400.0,226675411.0
1601,48,2018-05-11 14:00:00,8991.0,8995.0,8938.0,8946.0,ok,1526014800.0,99640327.0
1602,47,2018-05-11 13:00:00,8946.0,8970.5,8918.0,8918.5,ok,1526011200.0,82907610.0
1603,46,2018-05-11 12:00:00,8918.5,8934.0,8896.0,8902.0,ok,1526007600.0,60863492.0
1604,45,2018-05-11 11:00:00,8902.0,8950.0,8890.0,8927.0,ok,1526004000.0,79349124.0
